title,author,description,link,platforms,pg,example_download_link
The Archives of Evil Dr BA,abecam,"Mini-Maxi Games, old and not so old, with full sources for all to play of modify (and share)",https://abecam.itch.io/the-archives-of-evil-dr-ba,Windows,40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
Nest Lander,Clockwork Hippo,Physics based flight skillful gameplay. FREE demo available,https://clockwork-hippo.itch.io/nest-lander,Windows,40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
A Warm and Pleasant Hum,Michael Van Vleet,A bee-filled scenario for Trophy Dark,https://signalstation.itch.io/a-warm-and-pleasant-hum,,40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
Winter Bundle (ENG),Roll&PlayMedusa,Roll&Write winter games bundle. (+7),https://rollandplaymedusa.itch.io/winter-bundle-eng,,40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
Godsend,Mina @ UFO Press,,https://ufo-mina.itch.io/godsend,,40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
COMPEL,nolifedev,"Compel evil, or perish trying.",https://nolifedev.itch.io/compel,"Windows, Linux, macOS",40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
Jabberwocky,python-b5,"A small action-adventure based on Lewis Carroll's ""Jabberwocky"".",https://python-b5.itch.io/jabberwocky,Windows,40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
EVERYONE ON THE MOON IS ESSENTIAL PERSONNEL,Julian K. Jarboe,"Sixteen stories of science fabulism, body horror, and blue-collar queer resistance.",https://sissyfist.itch.io/moon,,40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
The Page I Didn't Write,Lauren Bryant-Monk,A solo letter writing game about all the things you can't say,https://starvingsoubrette.itch.io/the-page-i-didnt-write,,40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
Cotrio,bialek,The most beautiful way to move your brain and imagination,https://bialek.itch.io/cotrio,"Windows, macOS",40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
don't cut the tree/be the tree,angela-quidam,"[solo ttrpg – 2 pages – 30 min.] two seeds, two letters, two sides of a solo ttrpg game",https://angela-quidam.itch.io/two-seeds,,40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
Operation Penguin,deathbymage,A short RPG about secret agent penguins and blackjack,https://deathbymage.itch.io/operation-penguin,,40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
Dirty Town Quickstarter Zine,Maré Baixa,"A ttrpg Zine about Pigeons. Wait, really? Yes! Get ready for their corny adventures in Dirty Town",https://mare-baixa.itch.io/dirty-town-quickstarter,,40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
Shrine to Anubis,Stuart Foley Games,A pixel platformer/adventure where you try to find the shrine to Anubis,https://stuart-foley-games.itch.io/shrine-to-anubis,Windows,40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
Boom Boom Bovine,Wonderthing Games,An explosive arcade game about a farting cow!,https://wonderthing.itch.io/boom-boom-bovine,"Windows, macOS",40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
[NEW] Gothic/Haunted Castle Tileset - 32x32,Midnite___,,https://midnitepixelated.itch.io/new-gothichaunted-castle-tileset-32x32,,40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
SUPER CUBE ATTACK,Fancy Skeletons,Minimalist cube action,https://fancy-skeletons.itch.io/super-cube-attack,"Windows, macOS",40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
Cascadio,Bakajo,a puzzle of cascading sums,https://bakajo.itch.io/cascadio,macOS,41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
Embedded Heart,sjess,Adventure Romance Novel,https://sjess.itch.io/embedded-heart,,41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
GAMES BY WILL BRUNN®®®®,Will Brunn,good game for playtimes,https://lejeune1.itch.io/games-by-will-brunn,,41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
Garrison Gauntlet,Ryan Silberman,Stop Garrison's forces from the inside!,https://ryan-silberman.itch.io/garrison-gauntlet,Windows,41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
Impulse Drive,Adrian Thoen,A roleplaying game about misfits and spaceship powered by the apocalypse,https://adrian-thoen.itch.io/impulse-drive,,41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
Image of Perfection,Crystal Game Works,Fight ghosts and ghosts from your past.,https://crystalgameworks.itch.io/image-of-perfection,Windows,41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
Modular Cartoon Low Poly Dungeon Props and Tileset Pack,Overaction Game Studio,Prototype or create your rpg or adventure game faster with this awesome modular pack,https://overactiongames.itch.io/modular-low-poly-cartoon-dungeon-props-and-tileset-pack,,41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
Alone by Distant Shores,Geostatonary,What will you find on the most distant shore?,https://geostatonary.itch.io/alone-by-distant-shores,,41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
Wandering Dreams,Cody,"A solo storytelling RPG zine of beasts, swords, and exploring the unknown.",https://sleepysasquatch.itch.io/wandering-dreams,,41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
Meditation 5,Thunder Perfect Witchcraft,"a game about balance, concentration and strategy with abstract graphics",https://thunderperfectwitchcraft.itch.io/meditation-5,"Windows, Linux",41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
Have You Heard About the Beast?,Sealed Library,I heard it had horns as along as your arm and teeth like daggers.,https://sealedlibrary.itch.io/have-you-heard-about-the-beast,,41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
CARBAGE,HelloThereGames,"Couch Party Game, Multiple Modes",https://hellotheregames.itch.io/carbage,Windows,41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
Cat Ace,Misc. Labs,An aerial combat arcade shooter.,https://misclabs.itch.io/cat-ace,"Windows, macOS",41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
Garden Match,Out of Phayze,A straightforward match-3 with multiple play modes.,https://outofphayze.itch.io/garden-match,"Windows, Linux",41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
Surreal Estate,sweet potato,Create bizarre houses. Engage in psychic combat.,https://asweeterpotato.itch.io/surreal-estate,,41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
Gondola,Michael T Lombardi,A Cooperative Pentolan Card Game for 3-7 Players,https://michaeltlombardi.itch.io/gondola,,41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
Planet Diver,Fabraz,Planet Diver is about an adventurous daredevil tackling her newest obsession: Wing suit diving.,https://fabraz.itch.io/planet-diver,"Windows, Linux, macOS",41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
The Recipe Of Madness,zerohalogen,The Recipe Of Madness - is a first person indie horror game.  Approximate time of the game is 30 minutes.,https://zerohalogen.itch.io/the-recipe-of-madness,Windows,41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
Bitcoin Miner: Remastered,root,Start your own Bitcoin mining operation and get richer than anybody else in the world.,https://rootstudio.itch.io/bitcoin-miner-remastered,"Windows, Linux",41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
Gourmet Street: Fantasy Street-Food Adventuring,theunlawfulneutral,A zine about bringing the greasy beauty of street food to your urban rpg adventures.,https://theunlawfulneutral.itch.io/gourmet-street-fantasy-food,,41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
INDECT,WorstConcept Games,"""For the Insecurity of Citizens"" | a WIP dystopian cyberpunk platformer",https://worstconcept.itch.io/indect,"Windows, Linux, macOS, Android",41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
PS1 Dachshund Process Videos + 3D Model,Alfred Reinold Baudisch,Full creation process videos + 3D models of a retro dog and scene in Blender inspired by Play Station 1 graphics.,https://splitpainter.itch.io/ps1-blender-dachshund,,41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
Sedentary Dances,Rule 42 Arts Coalition,A Zine Collection of Poetry Games,https://rule42.itch.io/sedentary-dances,,41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
Neon Valley: Revenge,Melloe,3rd/1st person online multiplayer shooter,https://melloe.itch.io/neon-valley-mainframe,Windows,41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
A Touch of Glamour,Maharhar,Where the fey are at the center to Create and Destroy.,https://maharhar.itch.io/a-touch-of-glamour,,41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
House of Cards: A Modern Fantasy Story Game,Parenthesis Press,Archetypes of the Tarot choose Bearers to fight nightmares from Beyond the looking-glass.,https://parenthesispress.itch.io/house-of-cards-a-modern-fantasy-story-game,,41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
Dumpster Fire,angrynerdgirl,A trash game for 2020,https://angrynerdgirl.itch.io/dumpster-fire,,41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
Hidden Paws,Manic Hyena,It's winter and cats are still outside. Cold and alone. Find them and bring them home.,https://manichyena.itch.io/hidden-paws,Windows,41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
Forever Lost: Episode 3,Glitch Games,The truth is near. Look inside.,https://glitchgames.itch.io/forever-lost-episode-3,"Windows, macOS",41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
Forever Lost: Episode 2,Glitch Games,Explore what awaits in front of you and learn all you can about what you left behind.,https://glitchgames.itch.io/forever-lost-episode-2,"Windows, macOS",41,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=41
No Wheels Racing,Xavier Ekkel,It's wheely fun! #MetaGameJam,https://xavierekkel.itch.io/no-wheels-racing,"Windows, Linux, macOS",42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
Arlo The Rabbit,Joshimations,"Welcome to Arlo's first adventure, in an old-school platformer fashion! Complete with amazing chiptune tracks!",https://joshimations.itch.io/arlo-the-rabbit,Windows,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
Setealém: The Seventh Beyond,Naive Star,You wake up on a world that is not quite your own. Now you have to find your way back.,https://naive-star.itch.io/setealem-the-seventh-beyond,,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
falling is not the same thing as dying,Sisi,cute high school game about jv girls tennis,https://six6jiang.itch.io/falling-is-not-the-same-thing-as-dying,,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
The Wind Began to Howl,wiegraf,A zero prep Forged in the Dark song fiction RPG based on Bob Dylan's All Along the Watchtower.,https://wiegraf.itch.io/the-wind-began-to-howl,,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
Stoneblade,Conradical's Games,Tetris with swords and bombs.,https://conradicals-games.itch.io/stoneblade,Windows,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
Book Reprocessing Machine #5,Tenbear,A game about turning old books into new poems,https://tenbear.itch.io/book-reprocessing-machine-5,,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
Savage Tokusatsu: Shimmer Guardians Adventures!,BPB Games,Take on the role of brand new mahou and stop the evil Empress Grenadier in this four part adventure!,https://bpbgames.itch.io/savage-tokusatsu-shimmer-guardians-adventures,,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
Apotheosis,Gordie Murphy,A role-playing game about how legends evolve over generations,https://gmurphy.itch.io/apotheosis,,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
Plasty: A Thing of Beauty,Tinker Taylor Publications,A LARP in the plastic surgeon's waiting room,https://tinkertaylorpublications.itch.io/plasty,,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
Fairyland Familiars Coloring Book,Innokas media,,https://innokas-media.itch.io/fairyland-familiars-coloring-book,,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
Medieval Low Poly Cartoon Character Pack,Overaction Game Studio,A Medieval Cartoon Character Pack for Fantasy Games,https://overactiongames.itch.io/medieval-cartoon-character-pack,,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
Save the Universe,Don Bisdorf,A sci-fi adventure RPG.,https://dbisdorf.itch.io/save-the-universe,,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
Your Dead Friend,jeeyonshim,,https://jeeyonshim.itch.io/your-dead-friend,,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
Scratch's Sc0re: Hellish Descent,NinjaHELL! Productions,More Damned Cards for Old Scratch's Favorite Game,https://ninjahell.itch.io/hellish-descent,,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
reYal,xrrawva,Play as you playing as you to solve the puzzle.,https://xrrawva.itch.io/reyal,Windows,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
Bewildebots,JadeusGames,Please try to keep our robots alive . They've been through enough...,https://jadeusgames.itch.io/bewildebots,"Windows, Linux, macOS",42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
Wandering Spark,Nathan Blades,An asymmetrical sci-fi journey game - a Wayward Engineer and an Emancipated Android search for their yearnings,https://sixofspades.itch.io/wandering-spark,,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
Choice Chamber,onemrbean,"A real-time, crowdsourced, procedurally generated game where your fate is in everyone else's hands",https://onemrbean.itch.io/choicechamber,Windows,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
STARSHIP: A VESSEL RPG,sehyeager,"A VESSEL game about the expanse of space, the powers therein, and the machine you use to survive there.",https://sehyeager.itch.io/starship,,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
"Spare the rod, Spoil the child",Khelren,"In a Magdalene Laundry, the PCs will repent for their sins. Will they be able to escape this dreadful place?",https://khelren.itch.io/magdalene-laundry,,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
Book of Eos,testzero,Look into the hearts of monsters in an epic tale inspired by classic RPGs,https://testzero.itch.io/book-of-eos,,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
Keeping the Lights On,Hekla Björk Unnardóttir,A roleplaying game about community burnout and how to deal with it,https://hekla.itch.io/keeping-the-lights-on,,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
SPACEBEEF,aeonofdiscord,Explode your friends!,https://aeonofdiscord.itch.io/spacebeef,"Windows, Linux",42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
Ouroboros: The Sacrifice,Firgof,A short horror-themed adventure set in a dark fantasy world.,https://firgof.itch.io/ouroboros-the-sacrifice,Windows,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
Toaster Jam,SnoutUp,Breakfast themed arcade with quirky puzzle elements,https://snoutup.itch.io/toaster-jam,Windows,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
Anaseidos - An anthropomorphic duck race for 5e,C. A. Berlitz,,https://caberlitz.itch.io/anaseidos-an-anthropomorphic-duck-race-for-5e,,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
We Used To Be Friends (Ashcan),Firestorm Ink,A collaborative teenage detective drama game.,https://firestormink.itch.io/we-used-to-be-friends,,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
Have I Been Good?,jeeyonshim,"a game for two players, one of whom is a dog",https://jeeyonshim.itch.io/have-i-been-good,,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
TOGETHER / ALONE,Britt A Willis,"a GM-less, 2-player game about cross-cultural connection through storytelling",https://feelingfickle.itch.io/togetheralone,,42,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=42
WILOO,lightUP,A  2D old-school platformer with colorful graphics and heartwarming soundtrack.,https://julianoferreiradelima.itch.io/wiloo,Windows,43,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=43
The Fool's Journey,Glittercats Fine Amusements,"A storytelling game based on the tarot, for two to four players",https://glittercats.itch.io/the-fools-journey,,43,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=43
Legend of the Lost Dragons,Alex Seletyn,,https://alexseletyn.itch.io/legend-of-the-lost-dragons,Windows,43,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=43
MORTAGH: COLLECTOR of SOULS,Sorceress & Witch,A ceremonial module for a departing party member,https://sorceress-witch.itch.io/mortagh-collector-of-souls,,43,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=43
Theorem,Geckoo1337,Minimalist puzzle game,https://geckoo1337.itch.io/theorem,Windows,43,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=43
Rogues Like Us,oddByte,Stand against a resurging threat by yourself or with a friend in local co-op in this unique hack n' slash roguelite!,https://oddbyte.itch.io/rogues-like-us,"Windows, macOS",43,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=43
